" Single Year Age Groups for Custom Region - Syria"
Country,Year,Age,"Both Sexes Population","Male Population","Female Population","Percent Both Sexes","Percent Male","Percent Female","Sex Ratio"
Syria,2014,23-23,348803,174320,174483,1.9,1.9,2.0,99.9
Syria,2014,24-24,347305,173509,173796,1.9,1.9,1.9,99.8
Syria,2014,25-25,346544,173050,173494,1.9,1.9,1.9,99.7
Syria,2014,26-26,352882,176227,176655,2.0,1.9,2.0,99.8
Syria,2014,27-27,342286,170653,171633,1.9,1.9,1.9,99.4
Syria,2014,28-28,326985,162782,164203,1.8,1.8,1.8,99.1
Syria,2014,29-29,314301,156149,158152,1.8,1.7,1.8,98.7
Syria,2014,30-30,306319,152225,154094,1.7,1.7,1.7,98.8
Syria,2014,31-31,308194,154179,154015,1.7,1.7,1.7,100.1
Syria,2014,32-32,301222,152134,149088,1.7,1.7,1.7,102.0
Syria,2014,33-33,285855,143622,142233,1.6,1.6,1.6,101.0
Syria,2014,34-34,270020,135741,134279,1.5,1.5,1.5,101.1
Syria,2014,35-35,256019,128679,127340,1.4,1.4,1.4,101.1
Syria,2014,36-36,247732,124295,123437,1.4,1.4,1.4,100.7
Syria,2014,37-37,232239,116199,116040,1.3,1.3,1.3,100.1
Syria,2014,38-38,216284,107708,108576,1.2,1.2,1.2,99.2
Syria,2014,39-39,206148,102537,103611,1.1,1.1,1.2,99.0
Syria,2014,40-40,198973,98951,100022,1.1,1.1,1.1,98.9
Syria,2014,41-41,198676,99154,99522,1.1,1.1,1.1,99.6
Syria,2014,42-42,193886,97179,96707,1.1,1.1,1.1,100.5
Syria,2014,43-43,189918,95661,94257,1.1,1.1,1.1,101.5
Syria,2014,44-44,185946,93738,92208,1.0,1.0,1.0,101.7
Syria,2014,45-45,183154,92485,90669,1.0,1.0,1.0,102.0
Syria,2014,46-46,183371,92689,90682,1.0,1.0,1.0,102.2
Syria,2014,47-47,173345,87407,85938,1.0,1.0,1.0,101.7
Syria,2014,48-48,162282,81497,80785,0.9,0.9,0.9,100.9
Syria,2014,49-49,153150,76745,76405,0.9,0.8,0.9,100.4
Syria,2014,50-50,146234,73197,73037,0.8,0.8,0.8,100.2
Syria,2014,51-51,143843,72267,71576,0.8,0.8,0.8,101.0
Syria,2014,52-52,135664,68229,67435,0.8,0.8,0.8,101.2
Syria,2014,53-53,125714,63058,62656,0.7,0.7,0.7,100.6
Syria,2014,54-54,116314,58307,58007,0.6,0.6,0.7,100.5
Syria,2014,55-55,109085,54509,54576,0.6,0.6,0.6,99.9
Syria,2014,56-56,106269,53054,53215,0.6,0.6,0.6,99.7
Syria,2014,57-57,101182,50410,50772,0.6,0.6,0.6,99.3
Syria,2014,58-58,95401,47334,48067,0.5,0.5,0.5,98.5
Syria,2014,59-59,89191,44044,45147,0.5,0.5,0.5,97.6
Syria,2014,60-60,84450,41548,42902,0.5,0.5,0.5,96.8
Syria,2014,61-61,81824,40120,41704,0.5,0.4,0.5,96.2
Syria,2014,62-62,74859,36548,38311,0.4,0.4,0.4,95.4
Syria,2014,63-63,67334,32685,34649,0.4,0.4,0.4,94.3
Syria,2014,64-64,61029,29392,31637,0.3,0.3,0.4,92.9
Syria,2014,65-65,56522,27052,29470,0.3,0.3,0.3,91.8
Syria,2014,66-66,54349,25910,28439,0.3,0.3,0.3,91.1
Syria,2014,67-67,51338,24372,26966,0.3,0.3,0.3,90.4
Syria,2014,68-68,48074,22729,25345,0.3,0.3,0.3,89.7
Syria,2014,69-69,44355,20753,23602,0.2,0.2,0.3,87.9
Syria,2014,70-70,41945,19551,22394,0.2,0.2,0.3,87.3
Syria,2014,71-71,41259,19235,22024,0.2,0.2,0.2,87.3
Syria,2014,72-72,38658,17954,20704,0.2,0.2,0.2,86.7
Syria,2014,73-73,35946,16637,19309,0.2,0.2,0.2,86.2
Syria,2014,74-74,33205,15168,18037,0.2,0.2,0.2,84.1
Syria,2014,75-75,31148,14097,17051,0.2,0.2,0.2,82.7
Syria,2014,76-76,30127,13564,16563,0.2,0.2,0.2,81.9
Syria,2014,77-77,27221,12091,15130,0.2,0.1,0.2,79.9
Syria,2014,78-78,23924,10453,13471,0.1,0.1,0.2,77.6
Syria,2014,79-79,21017,9048,11969,0.1,0.1,0.1,75.6
Syria,2014,80-80,18873,8042,10831,0.1,0.1,0.1,74.2
Syria,2014,81-81,18268,7742,10526,0.1,0.1,0.1,73.6
Syria,2014,82-82,16282,6828,9454,0.1,0.1,0.1,72.2
Syria,2014,83-83,14017,5785,8232,0.1,0.1,0.1,70.3
Syria,2014,84-84,11865,4829,7036,0.1,0.1,0.1,68.6
Syria,2014,85-89,37944,14893,23051,0.2,0.2,0.3,64.6
Syria,2014,90-94,10726,3709,7017,0.1,0.0,0.1,52.9
Syria,2014,95-99,1653,472,1181,0.0,0.0,0.0,40.0
Syria,2014,100+,161,32,129,0.0,0.0,0.0,24.8
Syria,2015,Total,17064854,8575915,8488939,100.0,100.0,100.0,101.0
Syria,2015,0+,384027,197180,186847,2.3,2.3,2.2,105.5
Syria,2015,1-1,378723,194422,184301,2.2,2.3,2.2,105.5
Syria,2015,2-2,360586,185151,175435,2.1,2.2,2.1,105.5
Syria,2015,3-3,367575,188726,178849,2.2,2.2,2.1,105.5
Syria,2015,4-4,370636,190292,180344,2.2,2.2,2.1,105.5
Syria,2015,5-5,372081,190988,181093,2.2,2.2,2.1,105.5
Syria,2015,6-6,375769,192880,182889,2.2,2.2,2.2,105.5
Syria,2015,7-7,366275,187981,178294,2.1,2.2,2.1,105.4
Syria,2015,8-8,371134,190337,180797,2.2,2.2,2.1,105.3
Syria,2015,9-9,370542,189873,180669,2.2,2.2,2.1,105.1
Syria,2015,10-10,365725,187361,178364,2.1,2.2,2.1,105.0
Syria,2015,11-11,365457,187052,178405,2.1,2.2,2.1,104.8
Syria,2015,12-12,362512,185309,177203,2.1,2.2,2.1,104.6
Syria,2015,13-13,365292,186596,178696,2.1,2.2,2.1,104.4
Syria,2015,14-14,367424,187612,179812,2.2,2.2,2.1,104.3
Syria,2015,15-15,363868,185693,178175,2.1,2.2,2.1,104.2
Syria,2015,16-16,360588,183935,176653,2.1,2.1,2.1,104.1
Syria,2015,17-17,358495,182827,175668,2.1,2.1,2.1,104.1
Syria,2015,18-18,351270,178950,172320,2.1,2.1,2.0,103.8
Syria,2015,19-19,342057,173966,168091,2.0,2.0,2.0,103.5
Syria,2015,20-20,331601,168342,163259,1.9,2.0,1.9,103.1
Syria,2015,21-21,319494,161191,158303,1.9,1.9,1.9,101.8
Syria,2015,22-22,318597,159658,158939,1.9,1.9,1.9,100.5
Syria,2015,23-23,320337,159405,160932,1.9,1.9,1.9,99.1
Syria,2015,24-24,320539,159319,161220,1.9,1.9,1.9,98.8
Syria,2015,25-25,320023,158948,161075,1.9,1.9,1.9,98.7
Syria,2015,26-26,322810,160226,162584,1.9,1.9,1.9,98.5
Syria,2015,27-27,329125,163384,165741,1.9,1.9,2.0,98.6
Syria,2015,28-28,318579,157858,160721,1.9,1.8,1.9,98.2
Syria,2015,29-29,303334,150045,153289,1.8,1.7,1.8,97.9
Syria,2015,30-30,291351,143591,147760,1.7,1.7,1.7,97.2
Syria,2015,31-31,288828,143154,145674,1.7,1.7,1.7,98.3
Syria,2015,32-32,290533,144934,145599,1.7,1.7,1.7,99.5
Syria,2015,33-33,283546,142888,140658,1.7,1.7,1.7,101.6
Syria,2015,34-34,268210,134408,133802,1.6,1.6,1.6,100.5
Syria,2015,35-35,252810,126760,126050,1.5,1.5,1.5,100.6
Syria,2015,36-36,241482,121103,120379,1.4,1.4,1.4,100.6
Syria,2015,37-37,233198,116728,116470,1.4,1.4,1.4,100.2
Syria,2015,38-38,217726,108653,109073,1.3,1.3,1.3,99.6
Syria,2015,39-39,201694,100087,101607,1.2,1.2,1.2,98.5
Syria,2015,40-40,191907,95145,96762,1.1,1.1,1.1,98.3
Syria,2015,41-41,186245,92307,93938,1.1,1.1,1.1,98.3
Syria,2015,42-42,185915,92490,93425,1.1,1.1,1.1,99.0
Syria,2015,43-43,181035,90435,90600,1.1,1.1,1.1,99.8
Syria,2015,44-44,177106,88967,88139,1.0,1.0,1.0,100.9
Syria,2015,45-45,173378,87141,86237,1.0,1.0,1.0,101.0
Syria,2015,46-46,172834,87110,85724,1.0,1.0,1.0,101.6
Syria,2015,47-47,173029,87314,85715,1.0,1.0,1.0,101.9
Syria,2015,48-48,162962,81996,80966,1.0,1.0,1.0,101.3
Syria,2015,49-49,151868,76061,75807,0.9,0.9,0.9,100.3
Syria,2015,50-50,143000,71438,71562,0.8,0.8,0.8,99.8
Syria,2015,51-51,138209,69073,69136,0.8,0.8,0.8,99.9
Syria,2015,52-52,135759,68102,67657,0.8,0.8,0.8,100.7
Syria,2015,53-53,127555,64046,63509,0.7,0.7,0.7,100.8
Syria,2015,54-54,117603,58875,58728,0.7,0.7,0.7,100.3
Syria,2015,55-55,108416,54227,54189,0.6,0.6,0.6,100.1
Syria,2015,56-56,102716,51248,51468,0.6,0.6,0.6,99.6
Syria,2015,57-57,99843,49755,50088,0.6,0.6,0.6,99.3
Syria,2015,58-58,94722,47090,47632,0.6,0.5,0.6,98.9
Syria,2015,59-59,88910,43995,44915,0.5,0.5,0.5,98.0
Syria,2015,60-60,82879,40797,42082,0.5,0.5,0.5,96.9
Syria,2015,61-61,79443,38978,40465,0.5,0.5,0.5,96.3
Syria,2015,62-62,76756,37515,39241,0.4,0.4,0.5,95.6
Syria,2015,63-63,69790,33947,35843,0.4,0.4,0.4,94.7
Syria,2015,64-64,62285,30103,32182,0.4,0.4,0.4,93.5
Syria,2015,65-65,56110,26884,29226,0.3,0.3,0.3,92.0
Syria,2015,66-66,52355,24938,27417,0.3,0.3,0.3,91.0
Syria,2015,67-67,50127,23770,26357,0.3,0.3,0.3,90.2
Syria,2015,68-68,47078,22216,24862,0.3,0.3,0.3,89.4
Syria,2015,69-69,43778,20559,23219,0.3,0.2,0.3,88.5
Syria,2015,70-70,40136,18629,21507,0.2,0.2,0.3,86.6
Syria,2015,71-71,38301,17728,20573,0.2,0.2,0.2,86.2
Syria,2015,72-72,37506,17355,20151,0.2,0.2,0.2,86.1
Syria,2015,73-73,34864,16056,18808,0.2,0.2,0.2,85.4
Syria,2015,74-74,32121,14730,17391,0.2,0.2,0.2,84.7
Syria,2015,75-75,29463,13314,16149,0.2,0.2,0.2,82.4
Syria,2015,76-76,28007,12548,15459,0.2,0.1,0.2,81.2
Syria,2015,77-77,26890,11971,14919,0.2,0.1,0.2,80.2
Syria,2015,78-78,23997,10516,13481,0.1,0.1,0.2,78.0
Syria,2015,79-79,20757,8919,11838,0.1,0.1,0.1,75.3
Syria,2015,80-80,17993,7596,10397,0.1,0.1,0.1,73.1
Syria,2015,81-81,16427,6867,9560,0.1,0.1,0.1,71.8
Syria,2015,82-82,15733,6531,9202,0.1,0.1,0.1,71.0
Syria,2015,83-83,13791,5648,8143,0.1,0.1,0.1,69.4
Syria,2015,84-84,11621,4664,6957,0.1,0.1,0.1,67.0
Syria,2015,85-89,37076,14322,22754,0.2,0.2,0.3,62.9
Syria,2015,90-94,10889,3702,7187,0.1,0.0,0.1,51.5
Syria,2015,95-99,1669,455,1214,0.0,0.0,0.0,37.5
Syria,2015,100+,147,29,118,0.0,0.0,0.0,24.6
